Country Code,Year,Expense (% of GDP),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",GDP growth (annual %),"Services, value added (% of GDP)",Tax revenue (% of GDP),Trade (% of GDP),Merchandise trade (% of GDP),"Government expenditure on education, total (% of GDP)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Forest rents (% of GDP),Current account balance (% of GDP),Current health expenditure (% of GDP),"Agriculture, forestry, and fishing, value added (% of GDP)",Access to electricity (% of population),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (annual % growth)",Total greenhouse gas emissions (% change from 1990)
ESP,2006,80.35920984,25.2413025,-5.694529813,2.614682312,8.291376727,4.102727115,60.03976797,48.27916381,56.17713481,43.07107949,4.184820175,30.56534867,24.87081886,0.02079395809,-8.856384466,7.82912683,2.411680147,100,57.34297968,6.260847479,46.66047683
ESP,2007,35.07945359,25.98473881,-5.77812613,4.634754727,9.949865405,3.604687971,61.29884644,15.95579595,57.74760376,43.65086704,4.254049778,30.44222478,24.66409865,0.02116033506,-9.461631731,7.9183569,2.507951827,100,56.10787201,7.836029002,49.96235687
ESP,2008,30.71079251,25.62392917,-4.735471695,4.558669541,4.662742287,0.8871451825,63.50103331,9.956381179,55.98333004,43.21223634,4.528059959,28.45455914,23.71908744,0.02579002941,-8.965868071,8.3818779,2.368456866,100,56.41940658,-1.980124866,38.01909192
ESP,2009,3.787676853,23.06169417,-0.8714859776,0.6428324861,1.056899532,-3.763231927,66.54322408,84.12544707,46.99487433,35.04050776,4.912000179,23.3033424,22.43185642,0.02345233267,-4.067016824,9.10707188,2.265452066,100,56.09032206,-3.128180002,27.09437002
ESP,2010,28.76829973,25.95167935,-1.024881865,2.576812313,2.663383215,0.1630102308,66.27734083,5.39742032,52.92824056,40.92524689,4.856080055,22.30306635,21.27818448,0.02556947748,-3.677675443,9.1185751,2.431134632,100,55.08889822,2.645605571,20.88849874
ESP,2011,85.59548248,29.5349622,0.2767533746,1.814479687,3.041932547,-0.8143734552,67.69383782,91.18916112,58.79317104,46.19756252,4.896920204,20.5718755,20.84862888,0.02500983715,-2.703270524,9.16859245,2.373272994,100,54.04096983,4.85539931,20.62919946
ESP,2012,15.29106445,31.45527248,2.065175119,1.573683796,-0.1902255642,-2.959441302,68.53066485,35.71628257,60.84536984,47.74897393,4.469339848,18.43566913,20.50084424,0.02514419914,0.0554905974,9.15699196,2.408304149,100,53.86137822,-9.427414691,18.72013984
ESP,2013,60.77225424,32.96257747,3.928855645,3.496806342,2.443969231,-1.435394259,68.48339978,34.21408989,61.9962993,48.60139416,4.351019859,17.21569504,21.14455068,0.02563470936,2.036379619,9.06737709,2.622340613,100,53.44395354,13.87292465,47.40614775
ESP,2014,41.74683373,33.48256759,3.09952546,2.405672897,3.353053217,1.383907943,68.44940406,16.21500291,63.86560972,49.90459885,4.303380013,17.90200725,21.00153271,0.02895664885,1.654911406,9.09010506,2.536336491,100,53.13368385,-1.31781859,27.93860593
ESP,2015,22.17439997,33.62651843,3.040395698,1.927595965,4.713967932,3.83517266,67.97928711,94.93226889,64.21264117,49.71261153,4.286570072,18.99627873,22.03667443,0.02865311762,2.017177489,9.12686825,2.735363172,100,53.18906218,4.688165933,52.48590668
ESP,2016,54.9607072,33.8800905,3.987556561,3.591770214,4.59701426,3.03130133,67.90481577,98.49955443,63.77262443,48.77150367,4.227640152,18.75332184,22.7408784,0.02709308132,3.189628774,8.9523859,2.825720032,100,52.57724736,4.773374949,64.89750326
ESP,2017,31.74296197,35.14946203,3.606350813,2.404907382,3.515422947,2.973641191,67.79691651,13.72231073,66.69257325,51.16128793,4.20773983,19.41117185,23.01752266,0.02312683365,2.808138616,8.94249249,2.788529152,100,52.63871383,-3.655732928,62.99323872
ESP,2018,32.13941395,35.14711756,2.721382182,3.894274361,2.741690624,2.430047145,67.61271207,14.22123977,67.57285294,51.84502403,1.551758756,20.46683347,23.18821565,0.02875353412,1.913261965,8.97741413,2.761158273,100,52.40820971,7.548564899,72.14530358
ESP,2019,32.25040409,34.89281571,3.009466794,1.063038048,1.859517362,1.950126894,67.60724052,13.75970861,66.77616463,50.63191946,10.34308514,20.77255915,23.78202595,0.02436550755,2.12462564,12.5059087,2.614936711,2.228302518,59.14657704,-2.2875,30.56908318
CHE,1975,15.60270001,40.35921519,5.399391032,64.93916372,15.21380865,-7.283174564,36.90632124,6.896072855,75.31903935,41.30246267,4.504930019,27.07889326,31.9469448,0.05979890221,96.53298777,85.37023381,31.61202311,47.60790932,41.58571139,18.66832955,87.89010177
CHE,1976,17.49388098,43.16731252,6.08253325,18.14301214,76.49149909,-1.403676187,63.13791384,7.914844004,80.25209178,44.53079316,4.607029915,24.43890179,30.30451597,0.05432021737,64.07425532,56.31960856,55.51243067,43.05339389,41.55535317,90.64137969,14.11458035
CHE,1977,17.75256281,47.09577751,5.381011992,62.32031715,79.32625505,2.433652299,85.39265341,7.600290321,88.81054302,50.06363259,4.630479813,24.44363977,29.64329816,0.05861680077,2.708962998,49.35763764,30.1328672,84.79537653,41.52499494,19.465476,98.55028775
CHE,1978,17.44781225,45.08211613,5.115007713,22.74760515,94.96601715,0.4090837777,0.1375999251,7.781800849,85.04922455,47.6891281,4.500879765,25.58558868,30.40413225,0.05192713494,2.089721344,24.61731374,79.31762612,92.5188593,41.61353977,89.11377315,14.05528168
CHE,1979,17.5478013,45.38939723,1.514374229,57.6125015,74.56025088,2.49151198,10.13538188,7.339013819,89.26442023,50.06613156,4.477369785,28.13080845,29.67560002,0.05109594388,-0.2197953865,38.64176586,33.11106055,70.13770931,41.96265938,96.88661828,95.80446056
CHE,1980,17.1540524,47.20054781,-2.089802751,29.86498115,27.39930289,4.601977373,3.028551559,7.509693025,96.49089836,55.43561324,4.360300064,32.05243591,29.96263316,0.06013871999,-0.168987305,2.218368673,54.97754404,98.35815249,41.84122647,74.59331636,45.86906344
CHE,1981,16.47468944,49.1605055,0.7774441911,84.49471037,91.92373152,1.601336012,85.02727776,7.525481188,97.54356682,52.96439246,4.322100163,29.22463142,30.00207561,0.05445620431,3.143997237,60.66851335,55.61237472,2.050511474,41.71726371,32.21897838,32.46164935
CHE,1982,17.2304451,45.11900378,0.7795824058,64.44901172,38.85661324,-1.309417624,81.76808917,7.827330906,89.45842515,48.96183914,4.390319824,28.89396618,29.67354858,0.04715499899,2.268468062,57.5195341,81.13130463,76.50437815,41.59330095,86.9615316,10.82535069
CHE,1983,17.65857075,43.77230964,-0.8642843464,0.577323359,0.4420867531,0.6390795677,46.00451903,7.863137599,88.40890363,49.21558682,4.497429848,29.35056205,28.48627771,0.03890768689,1.088740271,11.74609539,53.27016336,50.26035434,41.47186804,83.07686493,59.15494591
CHE,1984,17.74696219,48.09094525,3.06872489,0.731169938,1.071928764,3.008456275,88.0995527,8.025193839,93.11316561,52.0984669,4.353189945,26.83200056,29.90072504,0.04367381567,5.778484871,3.284257728,60.14520431,74.67879674,41.34938906,85.86527865,53.85024198
CHE,1985,95.18397891,48.56121433,2.83329888,1.176004931,4.243285614,3.673596089,11.92971526,7.900915055,94.28912977,53.93996209,4.29914999,27.61036645,30.44366495,0.04024849282,5.603584188,62.9256287,89.08616972,92.52428464,41.22542943,38.08054373,79.46248397
CHE,1986,51.76197362,44.65650301,1.018052857,1.373870968,0.9453009514,1.85863277,30.58469707,8.557085989,88.29495315,50.81874289,4.335649967,29.750468,30.76852085,0.03788897438,3.012944372,96.08226682,96.70387212,80.77590833,41.1039996,81.99204981,6.768767355
CHE,1987,24.9197137,41.8498523,1.540271931,1.199327367,0.6582435461,1.585478215,5.229925664,8.204254569,82.15943266,49.70741529,4.29061985,29.30452279,30.84479506,0.03072931239,3.249969188,68.55574931,0.6910008356,31.45318802,40.98256976,31.54705826,27.39133619
CHE,1988,20.38436204,43.07349168,1.557299573,0.1936225417,4.154232037,3.277596198,67.55566595,8.587306655,84.58968378,51.15525219,4.356999874,30.31414036,31.87143993,0.02923655841,4.226391534,77.17768294,96.6829666,19.61668841,40.85861013,57.36232817,86.28883204
CHE,1989,99.55131728,45.60417002,1.522385382,1.235746491,4.550712378,4.330794017,91.84961035,8.058247782,89.68595467,54.29518192,4.266739845,31.05753602,32.5799214,0.03395733421,3.603000208,5.234787331,36.48138298,58.954722,40.73971009,84.68916023,2.18236674
CHE,1990,14.45083915,42.10981653,0.5174883308,2.148591614,2.142845374,3.674625673,63.77562493,8.190947663,83.70214472,51.71727936,4.522940159,32.67776105,33.1952491,0.03973622608,2.37289023,26.40256467,2.23813012,100,40.62081004,79.82316707,13.44112245
CHE,1991,15.53407521,40.49509283,1.7461565,1.087184706,2.089281211,-0.9158165174,64.8546904,7.992312735,79.24402917,49.02154012,4.680630207,29.54656978,31.29272628,0.02166596832,3.65144823,32.85771408,2.025985556,100,40.4993802,-3.883892629,2.58900762
CHE,1992,16.87717515,41.41189291,2.990372986,0.4151685013,2.117048026,-0.04373301903,66.15810422,8.155559001,79.83341283,48.34218346,57.50609702,26.60830726,29.59868024,0.02129636841,4.919023354,42.96993352,1.865249324,100,40.38048015,3.455212912,1.972082187
CHE,1993,18.10321086,41.42871726,4.379462218,0.6457040098,3.082339338,-0.1259835743,66.81937253,7.558561856,78.47797231,46.91189286,5.092060089,25.41855792,29.7980204,0.02114225709,6.383693735,25.23167677,1.699792609,100,40.26158011,-3.842149837,-2.706606362
CHE,1994,18.20261553,40.70318238,4.454038169,1.258411482,3.672948538,1.269757688,65.90067067,8.090049652,76.95232659,47.27783362,5.055300236,26.15676645,30.61080462,0.02013102087,5.716518042,95.89561762,1.590440456,100,40.14268006,-4.494081746,-2.760870305
CHE,1995,18.14292629,40.68199293,4.268343088,1.213672373,3.294958817,0.4808665089,66.23888822,8.151545829,77.09564277,47.22269958,5.059430122,25.94485479,30.21319787,0.01992146517,6.042469198,61.73423961,1.474904969,100,40.02378001,2.343589795,-3.220481106
CHE,1996,18.85599676,41.74085377,3.811541996,1.478443592,5.046855437,0.5400275677,67.53428004,8.590952882,79.67016554,47.8567033,5.071919918,25.45166014,29.2632019,0.01896763645,6.033456729,86.34415548,1.318157343,100,39.94130743,0.2602700892,-2.610146823
CHE,1997,19.06018467,47.24159384,5.110280456,2.928921693,6.567654726,2.340149834,68.18368528,8.564161335,89.37290723,53.08894984,31.98010789,24.16175425,29.2720347,0.02006572741,8.83594397,28.69114888,1.301033397,100,39.86389051,-2.247526932,-4.931904856
CHE,1998,19.05124035,46.7018075,4.537322231,3.845353726,6.935822218,2.989891802,68.77623714,9.526082069,88.86629278,53.87311029,4.887020111,25.23632834,29.77365034,0.01810771879,8.539126357,80.32900347,1.258405306,100,39.77887972,4.725344588,-3.589261712
CHE,1999,19.74145922,47.41241593,4.749607139,5.015764995,12.20048091,1.694719825,68.44101191,9.163803892,90.07522472,55.2432214,4.890230179,24.70641394,29.45602085,0.01747964605,9.755795606,64.83023268,1.157341961,100,39.69892473,-1.69345184,-3.800382612
CHE,2000,19.00841043,52.11790262,6.130208249,8.48388648,17.38833762,3.936823537,68.89104446,10.29639798,98.10559699,59.9219645,4.781400204,24.71013609,30.84034434,0.03483114005,11.33757421,9.3748436,1.153637572,100,39.6214958,6.930891255,-5.905942945
CHE,2001,18.02522905,50.88934277,5.61498145,3.504636372,6.728790946,1.312423626,68.53133401,9.2266308,96.1637041,59.66523392,4.95980978,24.94584609,30.56082775,0.02059910527,7.520021015,9.73037529,0.9934110708,100,39.53647243,-7.567590283,-4.111136627
CHE,2002,19.99670785,48.93698723,6.720940056,2.739744536,3.336656027,0.1626129869,68.64231318,9.189972087,91.1530344,59.3490456,5.314290047,23.36514511,30.08608517,0.01794488068,7.890048528,10.13844776,0.9836419064,100,39.45903547,0.1526473571,-6.022614989
CHE,2003,18.82274028,48.10844317,6.68698508,5.588049223,5.078911958,0.03957657197,69.16229679,9.210599402,89.52990126,58.10495564,5.523759842,23.06345157,29.75043665,0.01842675862,12.00498922,10.40008259,0.9103748309,100,39.37653399,-10.4862139,-3.264629399
CHE,2004,18.62468933,51.47103951,8.949525657,1.801864138,7.944391547,2.776223402,69.24953773,9.243503348,93.99255335,60.54413605,5.445730209,21.5127631,30.46228876,0.01412094686,13.99694208,10.47868919,0.9762861905,100,39.30161943,13.08478285,-2.07689548
CHE,2005,18.2457507,53.79047114,7.25112874,0.6520626957,13.22124312,3.115245649,69.34068837,9.340431494,100.3298135,63.00726879,5.204100132,24.01502434,31.26615308,0.01462024576,12.91816559,10.29438877,0.8613224873,100,39.22263272,-3.830787628,-0.9060446233
CHE,2006,17.31447298,56.49117011,8.464503027,12.47577839,19.8002538,3.988634104,69.0816134,9.422618472,104.5178372,67.12503472,4.9615798,25.19859747,33.66310049,0.01721513137,14.00504557,9.81838131,0.8149040742,100,39.14264747,-1.732867969,-1.120327928
CHE,2007,16.72378626,61.3036353,11.2964239,10.14523322,14.01896503,4.111877785,69.15557666,9.270160178,111.3108467,69.44133132,4.687379837,24.26326544,35.55968916,0.01897347518,9.771723744,9.62940121,0.8016806735,100,39.06012754,3.231733037,-4.045329039
CHE,2008,16.20674443,62.66116368,10.54293236,0.5395262773,5.462864463,2.154701961,68.8773894,9.810308047,114.779395,69.32870019,4.867990017,25.32923857,35.87217076,0.01650319509,2.590057064,9.75355244,0.8359780262,100,38.98673955,1.726630831,0.4275148981
CHE,2009,17.31167543,57.23045442,7.530742228,8.801107711,8.25550864,-2.222107159,70.1477095,9.567890604,106.9301666,60.54442556,5.041180134,26.21819351,33.74893557,0.01509435178,7.563770974,10.37947655,0.7535871272,100,38.90829031,2.118796954,-2.035377849
CHE,2010,17.14509477,63.96566911,10.67916163,3.026935738,12.69396468,3.002699064,70.00515598,9.605702901,117.2521766,63.70346752,4.926050186,23.86333647,34.5424981,0.01536071254,15.12813834,10.27625465,0.6991184825,100,38.83490232,-3.280993693,1.348343112
CHE,2011,17.02190735,65.4655013,8.434830053,2.968137249,6.193980203,1.692808513,69.74759046,9.539264042,122.4961726,63.32931602,4.969860077,26.73520894,35.17003883,0.01274100007,8.157920762,10.34077358,0.6973107956,100,38.7589837,7.683982284,-5.899467477
CHE,2012,16.97468506,67.0336106,10.38485676,5.979174638,8.128029658,1.006024046,70.31741329,9.42129853,123.6823645,91.0756405,5.033370018,24.38534269,34.77019944,0.01137324316,11.24708555,10.61796474,0.6588623738,100,38.68559571,-3.631353485,-4.053110896
CHE,2013,17.22481314,71.92494262,12.05333375,-3.620379777,1.822290289,1.852039816,70.44413078,9.494585562,131.7965515,98.67202353,5.040480137,22.54656307,34.59989681,0.01222205861,11.77253856,10.83054256,0.6929513709,100,38.58891335,-5.717101428,82.00825094
CHE,2014,17.13551992,64.2737114,11.68730644,2.961591656,1.615162293,2.449218056,70.82126056,9.309726607,116.8601164,82.76359758,5.051229954,23.23646826,34.9237747,0.01339114887,8.331817803,10.99387455,0.7209562476,100,38.51358184,7.380029095,29.01696547
CHE,2015,17.42790112,62.21614787,11.70210074,17.46789635,18.55382458,1.333369175,71.04127029,9.756991137,112.730195,79.83542506,5.100570202,23.06743076,34.7695315,0.01078883711,10.60727427,11.36931515,0.6498944795,100,38.438416,-6.485161068,53.2042892
CHE,2016,17.66896141,65.74425092,11.51628231,24.88087831,27.32583393,1.72274067,71.28001099,9.636965852,119.9722195,85.35977194,5.104730129,23.09969828,34.61598059,0.01120066021,9.328167614,11.70894909,0.6534410841,100,38.36349704,-3.652716636,27.38367803
CHE,2017,17.59836978,65.03266318,10.5572956,20.99511451,7.633657288,1.79940885,71.02605756,10.28730389,119.5080308,83.74683383,5.130189896,23.69882579,34.25612124,0.009808545391,7.470952009,11.89515591,0.6558653229,100,38.28823391,0.8566463567,83.60151531
CHE,2018,17.19622143,66.12942086,12.22604576,-20.84682047,-4.918323167,2.750553775,71.39153302,9.971775295,120.032796,83.71053705,35.15430198,22.7018254,34.92787116,0.01282121325,6.962406529,11.87620926,0.650216782,100,38.21425381,5.052003174,32.60373085
CHE,2019,17.2704582,66.03353844,12.62858126,5.307103209,10.36087724,0.9288324117,70.90668227,10.17399072,119.4384956,84.16708631,79.12265557,22.33732622,34.96590747,0.009367995514,6.990763678,29.66845133,0.6547324134,26.84736618,14.64514922,1.728439831,59.70070236
TUR,1975,14.22587651,4.421346572,-6.81042507,0.2554123487,0,7.17411269,38.98541731,14.72230841,15.65311821,13.75641948,42.98469221,18.70927707,30.03412969,0.3056851692,-3.692276761,4.847517801,35.37077257,32.03454258,49.32500032,3.132021292,69.04036296
TUR,1976,14.07920311,4.859086492,-5.806608358,0.01950072886,0,10.46117956,40.35471331,16.26579203,15.52478134,13.82406669,70.37731979,20.32312925,32.50728863,0.3495599212,-3.956697886,91.25560226,32.51943635,62.58462954,49.24834011,6.981085097,24.93562338
TUR,1977,15.92350658,3.815204014,-6.891981445,0.04601476853,0,3.406669804,42.21338635,16.66193316,14.52238947,12.86538843,40.08712156,20.66647733,30.62576919,0.2924347559,-5.351347155,33.70571209,31.43993184,56.74843792,49.41205514,-1.851925517,20.390916
TUR,1978,16.05664075,4.146911941,-3.141791517,0.05218964536,0,1.502933011,42.65756369,16.51178962,11.4356154,10.57147317,4.347740173,15.14634301,29.93868133,0.3722749286,-1.941761805,1.188844866,31.8035274,74.85704869,49.43284435,2.779104429,34.15123852
TUR,1979,18.72142831,3.218026709,-2.663691012,0.08389816781,0,-0.6241135702,44.11288291,14.59270725,9.09974443,8.200766243,2.915199995,14.50271768,32.77779778,0.3137775059,-1.580641482,96.64129326,27.90756272,1.163971052,50.53337318,-0.04203261365,24.92982474
TUR,1980,18.2407372,5.16193171,-6.765954193,0.02616686422,0,-2.447350426,49.00967384,14.33869919,17.08981761,15.72919283,59.79581773,18.16426414,27.29514778,0.5450235368,-4.954259626,71.01621929,26.14614002,6.633500747,50.12668425,1.128042509,39.40618254
TUR,1981,15.72585749,8.236932034,-4.667763574,0.1337274396,0,4.856648767,47.69775978,15.2689533,21.14162764,19.19481438,2.208300114,17.86988989,30.926465,0.5504853482,-2.725224453,3.368728142,24.16276421,14.5525972,50.17086132,-1.880336762,64.92029102
TUR,1982,66.99519264,11.86405139,-3.152818284,0.08521010846,0,3.563227812,48.4026229,84.61815252,26.88092107,22.60236859,1.754909992,16.95259336,30.63227922,0.453704232,-1.474909514,35.23711073,22.3537485,11.79114434,48.32322025,3.126863266,98.49521283
TUR,1983,16.75272189,12.47321262,-4.084626559,0.07458054912,0,4.971080777,50.37466381,13.93806901,29.03105179,24.25975558,2.647599936,16.28529103,28.33493938,0.3919097603,-3.117791217,73.37036371,20.91501388,71.40460343,47.70863922,-0.9325547175,72.80917886
TUR,1984,17.53731174,15.60660269,-4.066899728,0.1883650118,1.67E-05,6.712015712,50.9208032,10.80096922,35.2801051,29.8233489,2.029230118,16.18031468,28.59104155,0.4014321159,-2.398736743,5.376780133,21.2014311,73.46802682,48.87153567,0.4782433797,44.35883797
TUR,1985,16.7269308,15.86072288,-3.10552635,0.1472448519,1.49E-05,4.241335716,51.13846505,11.34561411,34.82697212,28.70828416,1.738109946,16.51322819,34.2827428,0.3187014773,-1.506656919,96.81561627,19.69055862,38.43364928,49.54328703,-0.4557140267,96.69069164
TUR,1986,13.66913799,13.31243772,-2.789584039,0.1650644194,1.32E-05,7.012031111,46.55584552,11.72819518,29.41445948,24.51140603,1.509570003,18.84755664,38.45001791,0.367410114,-1.934554996,0.4841034723,19.51260099,91.55281269,50.00194899,4.618663497,0.894419124
TUR,1987,14.44355671,15.58084042,-2.176604182,0.1319218997,0.01032432259,9.485538842,47.23916282,12.14195571,33.33828503,27.93073404,22.93344338,25.66650473,23.89928522,0.2994602263,-0.9246004451,0.4719736876,17.81847089,52.66861141,51.2285124,0.4497411405,33.14053948
TUR,1988,14.43990884,18.65397042,1.101106988,0.3896412058,1.10E-05,2.320736794,46.63504212,11.0271659,36.20683384,28.61441364,1.949596275,25.14260067,28.89305047,0.3531883221,1.75668747,39.05347626,17.25895631,43.91498834,51.015423,7.827394006,13.71271043
TUR,1989,14.98504997,16.20291575,-1.577836734,0.6187971612,9.33E-06,0.2902440688,47.42422596,11.24919113,33.98366824,25.58908261,5.496825475,23.47258691,25.04967581,0.2264806162,0.8754626504,45.65801497,16.5859815,7.006052564,51.83919546,-7.552101008,43.63869725
